date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Краве сирене Боженци 400 гр.,,6.45,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Alpro Бадемово Мляко напитка Неподсладена,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Кокосово Мляко напитка неподсладена 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Овесена напитка 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Овесена напитка неподсладена 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Оригинал соева напитка 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Оризова напитка 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Соева напитка неподсладена 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Соева напитка с ванилия 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Соева напитка с шоколад 1 л.,,6.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Кокосово Мляко напитка с ориз 1 л.,,7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Alpro Бадемово Мляко напитка,,7.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Alpro Бадемово Мляко напитка ванилия,,7.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Alpro Бадемово Мляко напитка за професионалисти,,7.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. Alpro Лешникова напитка,,7.49,NA,NA,NA
